1.0,0.0012965,0.00126827,0.00889418,0.00081761,0.000560355,0.00215613,0.000893184,0.000105323,1.5019399999999998e-06
0.0012965,1.0,0.00318101,0.00499266,0.00101338,0.00547208,0.00560156,0.00044318199999999997,0.0006035519999999999,0.000251175
0.00126827,0.00318101,1.0,0.022239500000000002,0.00365493,0.184973,0.00524583,9.854069999999999e-06,0.00113022,0.00210335
0.00889418,0.00499266,0.022239500000000002,1.0,0.00656649,0.000250677,1.04885e-07,0.000325622,0.00046480199999999995,0.00171301
0.00081761,0.00101338,0.00365493,0.00656649,1.0,0.00717012,0.00171569,0.00112835,0.00158747,0.000271566
0.000560355,0.00547208,0.184973,0.000250677,0.00717012,1.0,0.00201738,0.000217359,0.00077188,1.65751e-05
0.00215613,0.00560156,0.00524583,1.04885e-07,0.00171569,0.00201738,1.0,0.0101295,1.50648e-06,9.23225e-05
0.000893184,0.00044318199999999997,9.854069999999999e-06,0.000325622,0.00112835,0.000217359,0.0101295,1.0,0.000107951,0.01169
0.000105323,0.0006035519999999999,0.00113022,0.00046480199999999995,0.00158747,0.00077188,1.50648e-06,0.000107951,1.0,0.00318844
1.5019399999999998e-06,0.000251175,0.00210335,0.00171301,0.000271566,1.65751e-05,9.23225e-05,0.01169,0.00318844,1.0
