1.0,0.00198735,0.00285184,0.000403855,3.57376e-05,0.000776852,0.00047384900000000004,0.000132447,0.00156119,0.000486157
0.00198735,1.0,0.00739507,0.0039039,0.00149629,0.00244284,0.000289347,0.00629463,0.00193442,0.00028445
0.00285184,0.00739507,1.0,0.00180302,3.24636e-05,4.14601e-05,0.000338927,8.30368e-05,0.0008400189999999999,4.53721e-05
0.000403855,0.0039039,0.00180302,1.0,0.00164294,0.00298788,0.0089824,3.77375e-05,0.00417868,1.1527999999999999e-05
3.57376e-05,0.00149629,3.24636e-05,0.00164294,1.0,0.00595014,0.00644901,5.922979999999999e-05,0.00478985,1.29733e-07
0.000776852,0.00244284,4.14601e-05,0.00298788,0.00595014,1.0,0.00124589,0.000578881,0.00018643200000000002,0.00389657
0.00047384900000000004,0.000289347,0.000338927,0.0089824,0.00644901,0.00124589,1.0,0.003406,0.00716219,0.00178172
0.000132447,0.00629463,8.30368e-05,3.77375e-05,5.922979999999999e-05,0.000578881,0.003406,1.0,0.07789489999999999,0.000871642
0.00156119,0.00193442,0.0008400189999999999,0.00417868,0.00478985,0.00018643200000000002,0.00716219,0.07789489999999999,1.0,0.00145144
0.000486157,0.00028445,4.53721e-05,1.1527999999999999e-05,1.29733e-07,0.00389657,0.00178172,0.000871642,0.00145144,1.0
