1.0,0.00282375,1.4336000000000001e-06,4.65765e-06,0.00134698,0.00023773099999999998,4.6729899999999995e-05,0.000509938,3.51715e-05,0.000109957
0.00282375,1.0,0.00145782,0.0025521000000000003,0.00123002,0.00021607400000000002,0.000520733,9.3483e-05,0.00632881,1.60233e-06
1.4336000000000001e-06,0.00145782,1.0,0.0024253,0.000540764,0.00108786,0.00304347,0.00122959,0.00175597,0.00198576
4.65765e-06,0.0025521000000000003,0.0024253,1.0,0.00546155,0.0007873380000000001,0.000650777,0.00462594,1.92626e-05,0.00146914
0.00134698,0.00123002,0.000540764,0.00546155,1.0,0.017390299999999997,0.014069899999999998,0.00223233,0.00416265,0.00342321
0.00023773099999999998,0.00021607400000000002,0.00108786,0.0007873380000000001,0.017390299999999997,1.0,0.0009982139999999999,0.000629901,0.00276451,0.000108282
4.6729899999999995e-05,0.000520733,0.00304347,0.000650777,0.014069899999999998,0.0009982139999999999,1.0,2.2545500000000003e-05,0.00012117,0.00135272
0.000509938,9.3483e-05,0.00122959,0.00462594,0.00223233,0.000629901,2.2545500000000003e-05,1.0,0.015024100000000002,0.00325437
3.51715e-05,0.00632881,0.00175597,1.92626e-05,0.00416265,0.00276451,0.00012117,0.015024100000000002,1.0,0.00155665
0.000109957,1.60233e-06,0.00198576,0.00146914,0.00342321,0.000108282,0.00135272,0.00325437,0.00155665,1.0
