1.0,1.9713699999999997e-05,3.94642e-05,0.000275015,0.00172584,1.84725e-05,4.2450299999999996e-05,0.00241711,0.00430811,0.00135556
1.9713699999999997e-05,1.0,0.000115436,0.005797500000000001,2.65579e-05,0.00078257,0.000574476,0.0027736,0.00232082,0.00101511
3.94642e-05,0.000115436,1.0,0.000767144,0.000400933,0.000393733,0.000111132,9.764209999999999e-05,0.00205974,0.000264615
0.000275015,0.005797500000000001,0.000767144,1.0,0.0954503,0.000424935,0.00600725,0.00366691,0.00020443900000000003,0.000185275
0.00172584,2.65579e-05,0.000400933,0.0954503,1.0,0.0599226,0.00093933,0.000352298,5.29758e-05,0.00265979
1.84725e-05,0.00078257,0.000393733,0.000424935,0.0599226,1.0,0.15273299999999998,0.000993436,0.00391223,0.0031948000000000002
4.2450299999999996e-05,0.000574476,0.000111132,0.00600725,0.00093933,0.15273299999999998,1.0,0.00601319,0.000367701,0.0007304910000000001
0.00241711,0.0027736,9.764209999999999e-05,0.00366691,0.000352298,0.000993436,0.00601319,1.0,0.00350333,2.7744299999999998e-05
0.00430811,0.00232082,0.00205974,0.00020443900000000003,5.29758e-05,0.00391223,0.000367701,0.00350333,1.0,0.029443900000000002
0.00135556,0.00101511,0.000264615,0.000185275,0.00265979,0.0031948000000000002,0.0007304910000000001,2.7744299999999998e-05,0.029443900000000002,1.0
