1.0,0.00283488,0.00723393,0.00131893,4.29586e-05,0.000350118,0.00181046,0.000201163,0.0026771,0.00396254
0.00283488,1.0,0.0136656,0.00175858,0.000976159,1.25871e-05,0.00198086,0.0009924789999999999,0.0009320139999999999,0.000281655
0.00723393,0.0136656,1.0,1.2048200000000002e-06,0.00263582,3.12108e-08,0.00043917699999999996,5.106189999999999e-05,1.3693399999999998e-05,8.97358e-06
0.00131893,0.00175858,1.2048200000000002e-06,1.0,0.0005827000000000001,6.19498e-05,0.00372555,0.00219684,0.00100085,0.00346723
4.29586e-05,0.000976159,0.00263582,0.0005827000000000001,1.0,0.00253178,0.00016182,0.000102828,0.000423411,0.000801906
0.000350118,1.25871e-05,3.12108e-08,6.19498e-05,0.00253178,1.0,0.00688711,0.0293028,6.92068e-05,0.00148497
0.00181046,0.00198086,0.00043917699999999996,0.00372555,0.00016182,0.00688711,1.0,0.0747635,1.28617e-06,3.7511999999999996e-05
0.000201163,0.0009924789999999999,5.106189999999999e-05,0.00219684,0.000102828,0.0293028,0.0747635,1.0,0.00230077,2.22988e-07
0.0026771,0.0009320139999999999,1.3693399999999998e-05,0.00100085,0.000423411,6.92068e-05,1.28617e-06,0.00230077,1.0,0.00495219
0.00396254,0.000281655,8.97358e-06,0.00346723,0.000801906,0.00148497,3.7511999999999996e-05,2.22988e-07,0.00495219,1.0
