1.0,0.00583653,0.00604287,0.000388299,0.00014021200000000002,0.00062112,0.000164159,3.34398e-05,0.00167621,0.00901268
0.00583653,1.0,0.00833862,0.000693577,0.00057023,0.00046987699999999995,0.000143442,0.00019056299999999998,3.063e-05,0.000656769
0.00604287,0.00833862,1.0,0.00038736900000000004,9.63364e-05,0.000942353,0.00453527,0.000269628,0.00021277,0.000273065
0.000388299,0.000693577,0.00038736900000000004,1.0,0.0007550160000000001,0.00288169,0.0109081,3.87862e-07,4.1954e-05,3.19765e-05
0.00014021200000000002,0.00057023,9.63364e-05,0.0007550160000000001,1.0,7.33755e-05,2.6003e-06,0.000154648,0.00561202,0.00336469
0.00062112,0.00046987699999999995,0.000942353,0.00288169,7.33755e-05,1.0,0.010933799999999999,0.000291425,0.00474413,0.000107941
0.000164159,0.000143442,0.00453527,0.0109081,2.6003e-06,0.010933799999999999,1.0,0.000297189,0.00743785,4.23238e-05
3.34398e-05,0.00019056299999999998,0.000269628,3.87862e-07,0.000154648,0.000291425,0.000297189,1.0,0.0060593,0.00546302
0.00167621,3.063e-05,0.00021277,4.1954e-05,0.00561202,0.00474413,0.00743785,0.0060593,1.0,0.0118712
0.00901268,0.000656769,0.000273065,3.19765e-05,0.00336469,0.000107941,4.23238e-05,0.00546302,0.0118712,1.0
